	ranges_bin	norm_signal	pre_signal	post_signal	surround_signal	enrichment_factor1	enrichment_factor2
28356	[74861864, 74862027)	2.8125	0.0	0.5	0.5	5.625	3.7247659690829953
28357	[74862126, 74862253)	1.0	0.2	1.5	1.7	0.5882352941176471	1.3243612334517316
28358	[74862456, 74862650)	2.4375	2.0	2.5	4.5	0.5416666666666666	3.228130506538596
28359	[74862759, 74862978)	1.8333333333333333	2.0	1.25	3.25	0.5641025641025641	2.427995594661508
28360	[74865116, 74865169)	3.6666666666666665	0.75	3.3333333333333335	4.083333333333334	0.8979591836734693	4.855991189323016
28361	[74867783, 74867936)	1.4545454545454546	0.6666666666666666	1.0	1.6666666666666665	0.8727272727272728	1.926343612293428
28362	[74868140, 74868684)	1.6341463414634145	0.0	1.1428571428571428	1.1428571428571428	1.4298780487804879	2.1642000644211223
28363	[74868938, 74869077)	1.3333333333333333	0.4	1.3333333333333333	1.7333333333333334	0.7692307692307692	1.7658149779356422
28364	[74871707, 74872148)	1.3	0.0	1.0	1.0	1.3	1.7216696034872514
28365	[74873129, 74873206)	0.8333333333333334	0.0	1.0	1.0	0.8333333333333334	1.1036343612097765
28366	[74873308, 74873564)	2.6153846153846154	0.0	0.5	0.5	5.230769230769231	3.463713995181452
28367	[74874489, 74874635)	2.3333333333333335	0.0	2.3333333333333335	2.3333333333333335	1.0	3.0901762113873743
28368	[74874723, 74874935)	2.142857142857143	1.5	0.25	1.75	1.2244897959183674	2.8379169288251394
28369	[74875244, 74875554)	2.259259259259259	0.4	0.5	0.9	2.5102880658436213	2.992075379279838
28370	[74878107, 74878886)	1.3943661971830985	2.6666666666666665	1.1666666666666667	3.833333333333333	0.36374770361298225	1.846644536784809
28371	[74879687, 74880005)	2.24	0.0	1.0	1.0	2.24	2.9665691629318793
28372	[74882129, 74882244)	1.6153846153846154	0.4	1.0	1.4	1.153846153846154	2.1393527617297203
28373	[74882326, 74882525)	2.0	2.4285714285714284	1.0	3.4285714285714284	0.5833333333333334	2.6487224669034632
28374	[74882683, 74882886)	1.8235294117647058	0.6	0.6666666666666666	1.2666666666666666	1.4396284829721362	2.4150116610002166
28375	[74884297, 74884644)	2.6153846153846154	0.6	0.25	0.85	3.076923076923077	3.463713995181452
28376	[74884835, 74884903)	1.25	0.5	1.8	2.3	0.5434782608695653	1.6554515418146647
28377	[74886478, 74886924)	1.7567567567567568	0.3333333333333333	0.4444444444444444	0.7777777777777777	2.258687258687259	2.326580545253042
28378	[74888733, 74888864)	1.4545454545454546	0.5	0.7142857142857143	1.2142857142857144	1.1978609625668448	1.926343612293428
28379	[74890258, 74890320)	1.625	1.0	2.3333333333333335	3.3333333333333335	0.4875	2.152087004359064
28380	[74890416, 74890638)	2.48	2.5	1.3076923076923077	3.8076923076923075	0.6513131313131313	3.2844158589602945
28381	[74890719, 74890926)	1.4705882352941178	0.5555555555555556	3.2	3.7555555555555555	0.3915767490428124	1.9475900491937232
28382	[74891008, 74891157)	2.6666666666666665	0.8	1.2857142857142858	2.085714285714286	1.278538812785388	3.5316299558712845
28383	[74891245, 74891343)	2.0	1.2	0.4	1.6	1.25	2.6487224669034632
28384	[74891812, 74892562)	1.9253731343283582	0.75	1.5	2.25	0.8557213930348259	2.549889539033931
28385	[74892662, 74892895)	2.3684210526315788	1.5	2.4285714285714284	3.9285714285714284	0.6028708133971291	3.1366450265962067
28386	[74892980, 74893105)	2.0833333333333335	1.0	0.4	1.4	1.4880952380952384	2.7590859030244412
28387	[74893405, 74893499)	1.375	1.3333333333333333	1.0	2.333333333333333	0.5892857142857144	1.8209966959961312
28388	[74893871, 74893930)	2.25	0.5	1.25	1.75	1.2857142857142858	2.9798127752663963
28389	[74894018, 74894247)	3.1153846153846154	0.75	1.1	1.85	1.683991683991684	4.125894611907318
28390	[74895364, 74895543)	1.3125	1.0	5.0	6.0	0.21875	1.738224118905398
28391	[74895634, 74895711)	2.0	4.5	1.1428571428571428	5.642857142857142	0.3544303797468355	2.6487224669034632
28392	[74895799, 74896157)	2.135135135135135	1.0	1.2	2.2	0.9705159705159704	2.8276902011536973
28393	[74897487, 74897546)	1.4	0.25	6.0	6.25	0.22399999999999998	1.8541057268324244
28394	[74898581, 74898632)	1.6	0.4	2.0	2.4	0.6666666666666667	2.118977973522771
28395	[74901262, 74901363)	2.1666666666666665	0.5	0.8	1.3	1.6666666666666665	2.8694493391454188
28396	[74901606, 74902050)	1.8518518518518519	0.5	0.8	1.3	1.4245014245014245	2.452520802688392
28397	[74902285, 74902576)	2.08	0.0	0.7272727272727273	0.7272727272727273	2.86	2.7546713655796022
28398	[74903952, 74904211)	2.0625	0.5	0.625	1.125	1.8333333333333333	2.7314950439941965
28399	[74905177, 74905532)	1.7857142857142858	0.0	0.0	0.0	0.0	2.3649307740209498
28400	[74905870, 74906204)	2.1481481481481484	0.3333333333333333	0.8333333333333334	1.1666666666666667	1.8412698412698414	2.844924131118535
28401	[74906649, 74907068)	2.576923076923077	0.14285714285714285	2.0	2.142857142857143	1.2025641025641027	3.412777024664078
28402	[74907304, 74907683)	5.59375	1.0	0.25	1.25	4.475	7.408145649620624
28403	[74907792, 74908283)	1.6666666666666667	0.0	0.6666666666666666	0.6666666666666666	2.5000000000000004	2.207268722419553
28404	[74909880, 74910010)	1.0833333333333333	1.1666666666666667	2.4	3.5666666666666664	0.3037383177570093	1.4347246695727094
28405	[74910090, 74910293)	2.411764705882353	0.7142857142857143	0.3333333333333333	1.0476190476190477	2.3021390374331547	3.1940476806777056
28406	[74913243, 74913431)	1.0909090909090908	1.8333333333333333	1.1111111111111112	2.9444444444444446	0.37049742710120065	1.444757709220071
28407	[74914867, 74915164)	1.3	1.5	2.0	3.5	0.37142857142857144	1.7216696034872514
28408	[74919706, 74920090)	2.09375	0.0	0.5	0.5	4.1875	2.7728813325395634
28409	[74921419, 74921800)	2.3548387096774195	0.0	0.3333333333333333	0.3333333333333333	7.064516129032259	3.1186570981282715
28410	[74921896, 74922454)	1.72	0.25	2.2	2.45	0.7020408163265306	2.2779013215369783
28411	[74923377, 74923766)	2.0	1.0	0.8333333333333334	1.8333333333333335	1.0909090909090908	2.6487224669034632
28412	[74923865, 74924159)	2.2758620689655173	0.6	2.0	2.6	0.8753315649867374	3.0140634968211826
28413	[74928282, 74928675)	1.911764705882353	0.0	2.0	2.0	0.9558823529411765	2.5318670639518404
28414	[74928764, 74928856)	1.8	0.3333333333333333	0.6666666666666666	1.0	1.8	2.3838502202131173
28415	[74929113, 74929168)	1.9	0.0	0.8333333333333334	0.8333333333333334	2.28	2.5162863435582903
28416	[74929291, 74929748)	1.4545454545454546	1.0	1.1666666666666667	2.166666666666667	0.6713286713286712	1.926343612293428
28417	[74930097, 74930152)	2.0	0.0	1.1666666666666667	1.1666666666666667	1.7142857142857142	2.6487224669034632
28418	[74930806, 74930994)	1.6	0.16666666666666666	1.25	1.4166666666666667	1.1294117647058823	2.118977973522771
28419	[74935887, 74935996)	2.4	0.25	0.5	0.75	3.1999999999999997	3.178466960284156
28420	[74936507, 74936857)	1.5384615384615385	1.0	0.2857142857142857	1.2857142857142856	1.1965811965811968	2.037478820694972
28421	[74937818, 74938000)	2.066666666666667	0.0	0.6	0.6	3.444444444444445	2.737013215800246
28422	[74940095, 74940169)	5.714285714285714	0.0	1.4285714285714286	1.4285714285714286	4.0	7.567778476867039
28423	[74940250, 74941322)	2.0	3.2857142857142856	2.0	5.285714285714286	0.3783783783783784	2.6487224669034632
28424	[74941443, 74941556)	1.75	2.0	2.0	4.0	0.4375	2.3176321585405306
28425	[74942436, 74942518)	3.125	0.0	0.5	0.5	6.25	4.138628854536662
28426	[74943305, 74943433)	2.625	0.0	0.5	0.5	5.25	3.476448237810796
28427	[74945066, 74945851)	1.85	0.42857142857142855	1.0	1.4285714285714286	1.295	2.450068281885704
28428	[74946275, 74946584)	1.8333333333333333	0.3333333333333333	0.25	0.5833333333333333	3.1428571428571432	2.427995594661508
28429	[74946698, 74946802)	1.5454545454545454	0.0	0.2857142857142857	0.2857142857142857	5.409090909090909	2.046740088061767
28430	[74946917, 74947017)	2.25	0.0	1.4	1.4	1.6071428571428572	2.9798127752663963
28431	[74947805, 74947991)	1.9285714285714286	0.0	1.6	1.6	1.2053571428571428	2.5541252359426254
28432	[74948771, 74949001)	1.6	0.16666666666666666	0.42857142857142855	0.5952380952380952	2.688	2.118977973522771
28433	[74949286, 74949433)	1.6666666666666667	1.375	1.3333333333333333	2.708333333333333	0.6153846153846155	2.207268722419553
28434	[74950531, 74950651)	2.4285714285714284	0.46153846153846156	1.8571428571428572	2.318681318681319	1.0473933649289098	3.216305852668491
28435	[74950876, 74951265)	1.9142857142857144	5.0	1.5	6.5	0.2945054945054945	2.535205789750458
28436	[74951349, 74951477)	2.5	2.0	0.7142857142857143	2.7142857142857144	0.9210526315789473	3.3109030836293294
28437	[74951834, 74951982)	2.272727272727273	0.0	0.6	0.6	3.7878787878787885	3.0099118942084813
28438	[74952152, 74952311)	2.1	0.0	0.4	0.4	5.25	2.7811585902486367
28439	[74954235, 74954386)	2.1	0.2857142857142857	1.125	1.4107142857142856	1.488607594936709	2.7811585902486367
28440	[74954996, 74955178)	1.4444444444444444	1.0	0.6	1.6	0.9027777777777777	1.9129662260969458
28441	[74955425, 74955579)	1.8125	0.4	0.8	1.2000000000000002	1.5104166666666665	2.400404735631264
28442	[74956492, 74957079)	1.8245614035087718	0.3333333333333333	2.2	2.5333333333333337	0.7202216066481993	2.4163783908593
28443	[74957173, 74957446)	2.375	2.5	1.6666666666666667	4.166666666666667	0.57	3.145357929447863
28444	[74958042, 74958149)	2.5	0.14285714285714285	0.3333333333333333	0.47619047619047616	5.25	3.3109030836293294
28445	[74958785, 74959045)	1.7142857142857142	2.0	1.1818181818181819	3.1818181818181817	0.5387755102040817	2.2703335430601115
28446	[74959186, 74959283)	3.857142857142857	0.3333333333333333	0.6	0.9333333333333333	4.13265306122449	5.108250471885251
28447	[74959487, 74959592)	2.3333333333333335	0.3333333333333333	2.2	2.5333333333333337	0.9210526315789473	3.0901762113873743
28448	[74959810, 74959895)	3.0	0.0	0.6666666666666666	0.6666666666666666	4.5	3.973083700355195
28449	[74960664, 74960811)	3.1578947368421053	0.5833333333333334	0.0	0.5833333333333334	5.413533834586466	4.182193368794942
28450	[74962327, 74962417)	0.6	3.8666666666666667	1.2307692307692308	5.097435897435897	0.11770623742454729	0.794616740071039
28451	[74962660, 74962931)	1.7916666666666667	0.0	0.6	0.6	2.986111111111111	2.3728138766010196
28452	[74963272, 74963426)	3.5384615384615383	0.0	0.9090909090909091	0.9090909090909091	3.8923076923076922	4.686201287598435
28453	[74965105, 74965248)	2.3333333333333335	0.0	0.4	0.4	5.833333333333333	3.0901762113873743
28454	[74966740, 74966847)	1.5	0.0	1.0	1.0	1.5	1.9865418501775975
28455	[74967421, 74967473)	0.5	1.8	2.5	4.3	0.11627906976744186	0.6621806167258658
28456	[74967580, 74967636)	1.25	1.1666666666666667	0.7142857142857143	1.880952380952381	0.6645569620253164	1.6554515418146647
28457	[74968542, 74968766)	2.8125	0.5714285714285714	0.4	0.9714285714285714	2.895220588235294	3.7247659690829953
28458	[74968983, 74969257)	1.6666666666666667	0.0	1.75	1.75	0.9523809523809524	2.207268722419553
28459	[74970226, 74970368)	2.4166666666666665	0.25	2.2	2.45	0.9863945578231291	3.2005396475083514
28460	[74970492, 74970577)	2.2857142857142856	1.2	0.6666666666666666	1.8666666666666667	1.2244897959183672	3.027111390746815
28461	[74970684, 74970842)	2.923076923076923	0.0	4.5	4.5	0.6495726495726495	3.8712097593204464
28462	[74973099, 74973356)	1.7777777777777777	0.0	0.8	0.8	2.222222222222222	2.354419970580856
28463	[74973576, 74973641)	3.2	1.0	0.5	1.5	2.1333333333333333	4.237955947045542
28464	[74974038, 74974091)	1.8	1.0	1.8571428571428572	2.857142857142857	0.63	2.3838502202131173
28465	[74974571, 74974772)	1.9	0.0	3.0	3.0	0.6333333333333333	2.5162863435582903
28466	[74975490, 74975625)	1.5294117647058822	0.25	0.7777777777777778	1.0277777777777777	1.4880763116057234	2.025493651161472
28467	[74975902, 74976010)	3.5	0.0	1.0	1.0	3.5	4.635264317081061
28468	[74976354, 74976427)	1.2857142857142858	0.2	1.1428571428571428	1.3428571428571427	0.9574468085106385	1.7027501572950838
28469	[74978116, 74978629)	1.5945945945945945	0.0	1.8	1.8	0.8858858858858858	2.111819264152761
28470	[74978705, 74978808)	1.8571428571428572	1.0	0.6	1.6	1.1607142857142856	2.4595280049817876
28471	[74978911, 74979591)	1.8571428571428572	0.0	0.5	0.5	3.7142857142857144	2.4595280049817876
28472	[74980189, 74980245)	1.6666666666666667	0.0	2.0	2.0	0.8333333333333334	2.207268722419553
28473	[74980492, 74980633)	3.0	0.75	3.0	3.75	0.8	3.973083700355195
28474	[74980852, 74981152)	2.2083333333333335	0.0	0.5	0.5	4.416666666666667	2.9246310572059078
28475	[74981278, 74981452)	1.5	0.0	1.4	1.4	1.0714285714285714	1.9865418501775975
28476	[74982477, 74982784)	2.1153846153846154	0.0	0.5	0.5	4.230769230769231	2.8015333784555865
28477	[74983127, 74983220)	1.6	1.25	1.0	2.25	0.7111111111111111	2.118977973522771
28478	[74983775, 74983979)	2.3333333333333335	0.4	0.2	0.6000000000000001	3.8888888888888884	3.0901762113873743
28479	[74985590, 74985747)	2.2	0.0	1.25	1.25	1.7600000000000002	2.91359471359381
28480	[74985896, 74986373)	3.0285714285714285	0.0	1.25	1.25	2.4228571428571426	4.01092259273953
28481	[74987851, 74988218)	1.7857142857142858	0.3333333333333333	1.0	1.3333333333333333	1.3392857142857144	2.3649307740209498
28482	[74988414, 74988822)	1.8709677419354838	0.0	1.2	1.2	1.5591397849462365	2.4778371464580786
28483	[74989283, 74989378)	2.5	0.375	1.0	1.375	1.8181818181818181	3.3109030836293294
28484	[74989488, 74989646)	2.6	0.75	1.125	1.875	1.3866666666666667	3.443339206974503
28485	[74989754, 74990243)	2.4634146341463414	0.0	0.8	0.8	3.0792682926829267	3.262450843381095
28486	[74990343, 74990432)	1.75	0.8	2.3333333333333335	3.1333333333333337	0.5585106382978723	2.3176321585405306
28487	[74990856, 74991319)	2.5526315789473686	0.25	3.375	3.625	0.7041742286751361	3.3806063064425786
28488	[74994760, 74994824)	3.375	1.1111111111111112	1.0	2.111111111111111	1.5986842105263157	4.469719162899595
28489	[74994933, 74995126)	2.875	0.6363636363636364	1.0	1.6363636363636362	1.7569444444444446	3.8075385461737286
28490	[74995665, 74995920)	1.5	0.0	0.75	0.75	2.0	1.9865418501775975
28491	[74996048, 74996129)	2.75	0.0	1.0	1.0	2.75	3.6419933919922625
28492	[74998258, 74998525)	1.5	1.0	0.625	1.625	0.9230769230769231	1.9865418501775975
28493	[74999623, 74999694)	1.1428571428571428	3.0	3.6666666666666665	6.666666666666666	0.17142857142857143	1.5135556953734075
28494	[75001656, 75001828)	1.8571428571428572	3.0	1.2	4.2	0.4421768707482993	2.4595280049817876
28495	[75001936, 75002138)	3.1363636363636362	1.0	2.0	3.0	1.0454545454545454	4.153678414007704
28496	[75002860, 75003022)	2.3333333333333335	1.2	0.5	1.7	1.3725490196078434	3.0901762113873743
28497	[75003910, 75004005)	2.75	0.8571428571428571	0.16666666666666666	1.0238095238095237	2.6860465116279073	3.6419933919922625
28498	[75004601, 75004862)	2.782608695652174	1.5	2.0	3.5	0.7950310559006211	3.6851790843874275
28499	[75005608, 75005994)	3.6774193548387095	0.0	3.0625	3.0625	1.2007899934167214	4.870231632693465
28500	[75006091, 75006313)	2.8333333333333335	3.2	0.25	3.45	0.821256038647343	3.75235682811324
28501	[75008437, 75009208)	1.5625	0.125	0.75	0.875	1.7857142857142858	2.069314427268331
28502	[75010036, 75010151)	2.3	0.0	0.3333333333333333	0.3333333333333333	6.8999999999999995	3.0460308369389826
28503	[75010534, 75010744)	1.6470588235294117	0.0	0.3333333333333333	0.3333333333333333	4.9411764705882355	2.18130085509697
28504	[75010950, 75011247)	1.6666666666666667	0.0	0.5	0.5	3.3333333333333335	2.207268722419553
28505	[75011921, 75012523)	2.510204081632653	0.0	1.6	1.6	1.568877551020408	3.3244169737665916
28506	[75013153, 75013583)	1.8571428571428572	0.0	0.2	0.2	9.285714285714285	2.4595280049817876
28507	[75015807, 75015884)	2.0	0.3333333333333333	1.1428571428571428	1.476190476190476	1.3548387096774195	2.6487224669034632
28508	[75017589, 75017646)	2.6666666666666665	3.3333333333333335	0.42857142857142855	3.761904761904762	0.7088607594936709	3.5316299558712845
28509	[75018551, 75018751)	4.6875	0.75	2.0625	2.8125	1.6666666666666667	6.207943281804993
28510	[75019476, 75019548)	3.8	3.4	1.875	5.275	0.7203791469194312	5.032572687116581
28511	[75019944, 75020040)	2.8333333333333335	0.6	1.1666666666666667	1.7666666666666666	1.6037735849056605	3.75235682811324
28512	[75021084, 75021286)	2.0588235294117645	0.0	0.5	0.5	4.117647058823529	2.7266260688712123
28513	[75021878, 75022060)	2.3684210526315788	0.6666666666666666	0.8333333333333334	1.5	1.5789473684210524	3.1366450265962067
28514	[75025145, 75025414)	1.565217391304348	0.0	2.125	2.125	0.7365728900255755	2.072913234967928
28515	[75025491, 75025642)	2.7333333333333334	0.9090909090909091	5.0	5.909090909090909	0.4625641025641026	3.6199207047680666
28516	[75025772, 75025986)	1.8823529411764706	0.0	2.6666666666666665	2.6666666666666665	0.7058823529411765	2.4929152629679656
28517	[75026068, 75026293)	2.1333333333333333	2.0	1.5	3.5	0.6095238095238095	2.8253039646970275
28518	[75027262, 75027329)	3.3333333333333335	0.0	1.25	1.25	2.666666666666667	4.414537444839106
28519	[75030437, 75030552)	2.5	0.16666666666666666	0.3333333333333333	0.5	5.0	3.3109030836293294
28520	[75031747, 75031867)	1.8888888888888888	0.7272727272727273	0.6	1.3272727272727272	1.4231354642313547	2.5015712187421597
28521	[75031991, 75032135)	2.0	0.09090909090909091	0.6666666666666666	0.7575757575757576	2.64	2.6487224669034632
28522	[75034073, 75034218)	3.0	0.6363636363636364	0.5	1.1363636363636362	2.64	3.973083700355195
28523	[75035048, 75035117)	2.2	1.4	1.4444444444444444	2.844444444444444	0.7734375000000001	2.91359471359381
28524	[75035215, 75035298)	3.25	1.25	0.14285714285714285	1.3928571428571428	2.3333333333333335	4.304174008718128
28525	[75035422, 75035523)	2.25	0.0	0.42857142857142855	0.42857142857142855	5.25	2.9798127752663963
28526	[75035642, 75035711)	2.5	0.0	0.3333333333333333	0.3333333333333333	7.5	3.3109030836293294
28527	[75036578, 75036883)	2.2	0.25	0.4	0.65	3.3846153846153846	2.91359471359381
28528	[75038331, 75038434)	2.1666666666666665	1.75	3.0	4.75	0.45614035087719296	2.8694493391454188
28529	[75038526, 75038747)	3.4375	4.5	3.6666666666666665	8.166666666666666	0.4209183673469388	4.5524917399903275
28530	[75038884, 75039983)	1.9111111111111112	0.0	0.5	0.5	3.8222222222222224	2.531001468374421
28531	[75040130, 75040198)	3.2222222222222223	0.14285714285714285	2.0	2.142857142857143	1.5037037037037038	4.267386196677802
28532	[75040368, 75040539)	2.5833333333333335	1.375	0.6666666666666666	2.0416666666666665	1.2653061224489797	3.4212665197503074
28533	[75041423, 75041506)	2.0	0.0	2.6	2.6	0.7692307692307692	2.6487224669034632
28534	[75042724, 75042922)	1.2380952380952381	0.0	1.6666666666666667	1.6666666666666667	0.7428571428571429	1.639685336654525
28535	[75043187, 75043364)	1.7777777777777777	0.45454545454545453	1.7777777777777777	2.2323232323232323	0.7963800904977375	2.354419970580856
